silo_name,gvar,treat,diff_times,gt,RI,start_time,end_time,diff_estimate,diff_var,diff_estimate_covariates,diff_var_covariates,covariates,date_format
86,1997,0,1999;1996,1997;1999,0,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
86,1997,0,2000;1996,1997;2000,0,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
32,1997,0,1997;1996,1997;1997,0,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
32,1997,0,1998;1996,1997;1998,0,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
32,1997,0,1999;1996,1997;1999,0,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
32,1997,0,2000;1996,1997;2000,0,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
59,1997,1,1997;1996,1997;1997,0,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
59,1997,1,1998;1996,1997;1998,0,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
59,1997,1,1999;1996,1997;1999,0,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
59,1997,1,2000;1996,1997;2000,0,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
85,1997,1,1997;1996,1997;1997,0,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
85,1997,1,1998;1996,1997;1998,0,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
85,1997,1,1999;1996,1997;1999,0,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
85,1997,1,2000;1996,1997;2000,0,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
73,1998,0,1998;1997,1998;1998,0,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
73,1998,0,1999;1997,1998;1999,0,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
73,1998,0,2000;1997,1998;2000,0,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
46,1998,0,1998;1997,1998;1998,0,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
46,1998,0,1999;1997,1998;1999,0,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
46,1998,0,2000;1997,1998;2000,0,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
54,1998,0,1998;1997,1998;1998,0,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
54,1998,0,1999;1997,1998;1999,0,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
54,1998,0,2000;1997,1998;2000,0,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
23,1998,0,1998;1997,1998;1998,0,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
23,1998,0,1999;1997,1998;1999,0,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
23,1998,0,2000;1997,1998;2000,0,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
86,1998,0,1998;1997,1998;1998,0,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
86,1998,0,1999;1997,1998;1999,0,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
86,1998,0,2000;1997,1998;2000,0,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
32,1998,0,1998;1997,1998;1998,0,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
32,1998,0,1999;1997,1998;1999,0,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
32,1998,0,2000;1997,1998;2000,0,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
57,1998,1,1998;1997,1998;1998,0,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
57,1998,1,1999;1997,1998;1999,0,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
57,1998,1,2000;1997,1998;2000,0,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
71,1993,-1,1993;1992,1993;1993,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
71,1993,-1,1994;1992,1993;1994,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
71,1993,-1,1995;1992,1993;1995,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
71,1993,-1,1996;1992,1993;1996,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
71,1993,-1,1997;1992,1993;1997,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
71,1993,-1,1998;1992,1993;1998,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
71,1993,-1,1999;1992,1993;1999,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
71,1993,-1,2000;1992,1993;2000,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
71,1996,-1,1996;1995,1996;1996,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
71,1996,-1,1997;1995,1996;1997,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
71,1996,-1,1998;1995,1996;1998,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
71,1996,-1,1999;1995,1996;1999,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
71,1996,-1,2000;1995,1996;2000,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
71,1997,-1,1997;1996,1997;1997,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
71,1997,-1,1998;1996,1997;1998,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
71,1997,-1,1999;1996,1997;1999,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
71,1997,-1,2000;1996,1997;2000,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
71,1998,-1,1998;1997,1998;1998,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
71,1998,-1,1999;1997,1998;1999,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
71,1998,-1,2000;1997,1998;2000,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
58,1991,-1,1991;1990,1991;1991,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
58,1991,-1,1992;1990,1991;1992,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
58,1991,-1,1993;1990,1991;1993,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
58,1991,-1,1994;1990,1991;1994,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
58,1991,-1,1995;1990,1991;1995,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
58,1991,-1,1996;1990,1991;1996,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
58,1991,-1,1997;1990,1991;1997,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
58,1991,-1,1998;1990,1991;1998,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
58,1991,-1,1999;1990,1991;1999,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
58,1991,-1,2000;1990,1991;2000,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
58,1996,-1,1996;1995,1996;1996,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
58,1996,-1,1997;1995,1996;1997,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
58,1996,-1,1998;1995,1996;1998,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
58,1996,-1,1999;1995,1996;1999,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
58,1996,-1,2000;1995,1996;2000,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
58,1997,-1,1997;1996,1997;1997,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
58,1997,-1,1998;1996,1997;1998,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
58,1997,-1,1999;1996,1997;1999,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
58,1997,-1,2000;1996,1997;2000,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
58,1998,-1,1998;1997,1998;1998,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
58,1998,-1,1999;1997,1998;1999,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
58,1998,-1,2000;1997,1998;2000,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
64,1991,-1,1991;1990,1991;1991,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
64,1991,-1,1992;1990,1991;1992,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
64,1991,-1,1993;1990,1991;1993,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
64,1991,-1,1994;1990,1991;1994,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
64,1991,-1,1995;1990,1991;1995,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
64,1991,-1,1996;1990,1991;1996,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
64,1991,-1,1997;1990,1991;1997,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
64,1991,-1,1998;1990,1991;1998,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
64,1991,-1,1999;1990,1991;1999,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
64,1991,-1,2000;1990,1991;2000,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
64,1993,-1,1993;1992,1993;1993,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
64,1993,-1,1994;1992,1993;1994,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
64,1993,-1,1995;1992,1993;1995,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
64,1993,-1,1996;1992,1993;1996,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
64,1993,-1,1997;1992,1993;1997,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
64,1993,-1,1998;1992,1993;1998,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
64,1993,-1,1999;1992,1993;1999,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
64,1993,-1,2000;1992,1993;2000,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
64,1997,-1,1997;1996,1997;1997,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
64,1997,-1,1998;1996,1997;1998,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
64,1997,-1,1999;1996,1997;1999,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
64,1997,-1,2000;1996,1997;2000,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
64,1998,-1,1998;1997,1998;1998,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
64,1998,-1,1999;1997,1998;1999,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
64,1998,-1,2000;1997,1998;2000,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
59,1991,-1,1991;1990,1991;1991,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
59,1991,-1,1992;1990,1991;1992,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
59,1991,-1,1993;1990,1991;1993,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
59,1991,-1,1994;1990,1991;1994,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
59,1991,-1,1995;1990,1991;1995,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
59,1991,-1,1996;1990,1991;1996,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
59,1991,-1,1997;1990,1991;1997,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
59,1991,-1,1998;1990,1991;1998,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
59,1991,-1,1999;1990,1991;1999,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
59,1991,-1,2000;1990,1991;2000,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
59,1993,-1,1993;1992,1993;1993,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
59,1993,-1,1994;1992,1993;1994,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
59,1993,-1,1995;1992,1993;1995,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
59,1993,-1,1996;1992,1993;1996,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
59,1993,-1,1997;1992,1993;1997,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
59,1993,-1,1998;1992,1993;1998,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
59,1993,-1,1999;1992,1993;1999,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
59,1993,-1,2000;1992,1993;2000,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
59,1996,-1,1996;1995,1996;1996,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
59,1996,-1,1997;1995,1996;1997,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
59,1996,-1,1998;1995,1996;1998,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
59,1996,-1,1999;1995,1996;1999,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
59,1996,-1,2000;1995,1996;2000,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
59,1998,-1,1998;1997,1998;1998,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
59,1998,-1,1999;1997,1998;1999,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
59,1998,-1,2000;1997,1998;2000,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
85,1991,-1,1991;1990,1991;1991,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
85,1991,-1,1992;1990,1991;1992,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
85,1991,-1,1993;1990,1991;1993,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
85,1991,-1,1994;1990,1991;1994,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
85,1991,-1,1995;1990,1991;1995,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
85,1991,-1,1996;1990,1991;1996,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
85,1991,-1,1997;1990,1991;1997,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
85,1991,-1,1998;1990,1991;1998,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
85,1991,-1,1999;1990,1991;1999,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
85,1991,-1,2000;1990,1991;2000,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
85,1993,-1,1993;1992,1993;1993,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
85,1993,-1,1994;1992,1993;1994,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
85,1993,-1,1995;1992,1993;1995,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
85,1993,-1,1996;1992,1993;1996,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
85,1993,-1,1997;1992,1993;1997,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
85,1993,-1,1998;1992,1993;1998,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
85,1993,-1,1999;1992,1993;1999,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
85,1993,-1,2000;1992,1993;2000,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
85,1996,-1,1996;1995,1996;1996,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
85,1996,-1,1997;1995,1996;1997,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
85,1996,-1,1998;1995,1996;1998,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
85,1996,-1,1999;1995,1996;1999,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
85,1996,-1,2000;1995,1996;2000,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
85,1998,-1,1998;1997,1998;1998,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
85,1998,-1,1999;1997,1998;1999,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
85,1998,-1,2000;1997,1998;2000,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
57,1991,-1,1991;1990,1991;1991,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
57,1991,-1,1992;1990,1991;1992,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
57,1991,-1,1993;1990,1991;1993,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
57,1991,-1,1994;1990,1991;1994,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
57,1991,-1,1995;1990,1991;1995,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
57,1991,-1,1996;1990,1991;1996,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
57,1991,-1,1997;1990,1991;1997,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
57,1991,-1,1998;1990,1991;1998,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
57,1991,-1,1999;1990,1991;1999,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
57,1991,-1,2000;1990,1991;2000,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
57,1993,-1,1993;1992,1993;1993,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
57,1993,-1,1994;1992,1993;1994,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
57,1993,-1,1995;1992,1993;1995,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
57,1993,-1,1996;1992,1993;1996,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
57,1993,-1,1997;1992,1993;1997,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
57,1993,-1,1998;1992,1993;1998,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
57,1993,-1,1999;1992,1993;1999,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
57,1993,-1,2000;1992,1993;2000,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
57,1996,-1,1996;1995,1996;1996,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
57,1996,-1,1997;1995,1996;1997,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
57,1996,-1,1998;1995,1996;1998,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
57,1996,-1,1999;1995,1996;1999,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
57,1996,-1,2000;1995,1996;2000,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
57,1997,-1,1997;1996,1997;1997,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
57,1997,-1,1998;1996,1997;1998,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
57,1997,-1,1999;1996,1997;1999,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
57,1997,-1,2000;1996,1997;2000,1,1989-01-01,2000-01-01,NA,NA,NA,NA,asian;black;male,yyyy
